SN,latitude,longitude,x,y,species,code,dia_cm,height_m,class
32948,27.45082318,85.04442489,306735,3037890,Pinus wallichiana,,70,17,4
32949,27.4537876,85.0437814,306677,3038220,Quercus spp,,14,15,3
32950,27.44770335,85.04090242,306382,3037550,Schima wallichii,,13,24,3
32951,27.44616367,85.04422713,306708,3037374,Shorea robusta,,35,28,4
32952,27.44784881,85.04118512,306410,3037566,Terminalia alata,,40,19,4
32953,27.45250419,85.04403087,306699,3038077,Trewia nudiflora,,72,25,2
32954,27.44435754,85.03842501,306131,3037183,Tsuga spp,,92,22,1
32955,27.45146666,85.04187289,306484,3037966,Terai spp,,18,29,3
32956,27.44326116,85.04550868,306829,3037051,Hill spp,,12,28,2
32957,27.44506722,85.04274057,306559,3037255,Abies spp,,75,19,4
32958,27.4464496,85.04044763,306334,3037412,Acacia catechu,,10,29,2
32959,27.44678521,85.0469154,306974,3037439,Adina cardifolia,,36,17,1
32960,27.44439277,85.04498586,306779,3037177,Albizia spp,,92,17,1
32961,27.44601905,85.04469457,306754,3037358,Abies spp,,39,24,1
32962,27.44778615,85.04141694,306433,3037559,Acacia catechu,,51,20,4
32963,27.44222111,85.03937354,306221,3036945,Adina cardifolia,,34,26,1
32964,27.43960143,85.03761616,306043,3036658,Albizia spp,,54,22,4
32965,27.44397741,85.04207054,306491,3037136,Alnus nepalensis,,73,16,3
32966,27.45403131,85.04110791,306413,3038251,Anogeissus latifolia,,25,25,1
32967,27.44423205,85.03764769,306054,3037171,Bombax ceiba,,67,24,4
32968,27.44455933,85.04104078,306390,3037202,Cedrela toona,,18,30,4
32969,27.44430574,85.03799801,306089,3037178,Dalbergia sissoo,,99,27,3
32970,27.44419058,85.04378861,306661,3037157,Eugenia Jambolana,,28,26,4
32971,27.44357581,85.03847659,306135,3037097,Hymenodictyon excelsum,,87,22,4
32972,27.44926776,85.04593912,306882,3037716,Lagerstroemia parviflora,,28,17,4
32973,27.44761084,85.04061461,306353,3037540,Michelia champaca,,77,28,3
32974,27.44318045,85.0383079,306117,3037053,Pinus roxburghii,,85,30,4
32975,27.44477272,85.03877751,306166,3037229,Pinus wallichiana,,38,16,1
32976,27.44471849,85.04021144,306308,3037221,Quercus spp,,87,16,4
32977,27.44839725,85.04314284,306604,3037624,Schima wallichii,,69,21,4
32978,27.44821361,85.04716185,307001,3037597,Shorea robusta,,86,22,1
32979,27.44846295,85.04773847,307059,3037624,Terminalia alata,,48,28,4
32980,27.44121736,85.0374456,306029,3036837,Trewia nudiflora,,22,22,4
32981,27.44576311,85.03920568,306210,3037338,Tsuga spp,,35,30,4
32982,27.44540298,85.0416853,306455,3037294,Terai spp,,64,30,1
32983,27.43913384,85.03728579,306009,3036606,Hill spp,,25,30,3
32984,27.449446,85.04450975,306741,3037738,Abies spp,,80,24,2
32985,27.45341167,85.04204918,306505,3038181,Acacia catechu,,96,23,3
32986,27.44972785,85.04182641,306476,3037773,Adina cardifolia,,56,30,3
32987,27.44258396,85.03939158,306223,3036985,Albizia spp,,24,28,4
32988,27.44329218,85.0470166,306978,3037052,Alnus nepalensis,,79,29,3
32989,27.44223043,85.03906235,306190,3036947,Anogeissus latifolia,,35,22,4
32990,27.45011113,85.04071886,306368,3037817,Bombax ceiba,,32,29,4
32991,27.44431494,85.03761766,306051,3037180,Cedrela toona,,86,24,4
32992,27.4457877,85.03896286,306187,3037341,Dalbergia sissoo,,26,22,4
32993,27.44785554,85.04535317,306822,3037560,Eugenia Jambolana,,24,22,3
32994,27.44933221,85.04471359,306761,3037725,Hymenodictyon excelsum,,66,28,1
32995,27.44764132,85.040954,306387,3037543,Lagerstroemia parviflora,,97,18,4
32996,27.45462179,85.04236473,306538,3038315,Michelia champaca,,94,17,1
32997,27.44869562,85.04274773,306566,3037657,Pinus roxburghii,,46,18,3
32998,27.4489921,85.04627009,306914,3037685,Pinus wallichiana,,84,21,4
32999,27.45107022,85.04195164,306491,3037922,Quercus spp,,10,19,2
33000,27.44928277,85.04203969,306497,3037723,Schima wallichii,,53,27,4
33001,27.44714443,85.03845356,306139,3037492,Shorea robusta,,51,27,3
33002,27.4557939,85.04264076,306568,3038444,Terminalia alata,,51,24,2
33003,27.44912096,85.03821694,306119,3037712,Trewia nudiflora,,90,28,3
33004,27.44424,85.03864142,306152,3037170,Tsuga spp,,54,26,3
33005,27.4520991,85.04120735,306419,3038037,Terai spp,,96,22,3
33006,27.44667759,85.0414132,306430,3037436,Hill spp,,25,15,4
33007,27.44417478,85.04505401,306786,3037153,Abies spp,,56,30,4
33008,27.44760045,85.04358142,306646,3037535,Acacia catechu,,76,23,2
33009,27.44226498,85.03794722,306080,3036952,Adina cardifolia,,93,19,2
33010,27.44310496,85.04055569,306339,3037041,Albizia spp,,45,25,4
33011,27.4490334,85.03977923,306273,3037699,Alnus nepalensis,,94,17,2
33012,27.44397196,85.04195087,306479,3037135,Anogeissus latifolia,,80,29,2
33013,27.44403362,85.04432313,306713,3037138,Bombax ceiba,,18,30,1
33014,27.44763668,85.04332981,306621,3037539,Cedrela toona,,31,21,1
33015,27.44216136,85.03834796,306119,3036940,Abies spp,,56,26,1
33016,27.45175155,85.03993184,306293,3038000,Acacia catechu,,50,22,1
33017,27.44305072,85.03703873,305992,3037041,Adina cardifolia,,98,23,2
33018,27.44566168,85.04751468,307032,3037314,Albizia spp,,31,26,4
33019,27.44073834,85.036818,305966,3036785,Alnus nepalensis,,96,23,2
33020,27.45577016,85.04216258,306520,3038442,Anogeissus latifolia,,42,15,1
33021,27.44930621,85.0403844,306333,3037729,Bombax ceiba,,57,18,2
33022,27.4443613,85.03978039,306265,3037182,Cedrela toona,,34,24,3
33023,27.44435212,85.04545599,306826,3037172,Dalbergia sissoo,,77,19,2
33024,27.45427464,85.0424441,306545,3038276,Eugenia Jambolana,,85,19,3
33025,27.44872748,85.04603786,306891,3037656,Hymenodictyon excelsum,,26,23,4
33026,27.44707141,85.04232689,306521,3037478,Lagerstroemia parviflora,,67,28,3
33027,27.44659518,85.03989544,306280,3037429,Michelia champaca,,69,22,3
33028,27.43800212,85.03625213,305905,3036483,Pinus roxburghii,,96,19,3
33029,27.44643502,85.03965588,306256,3037412,Pinus wallichiana,,71,25,4
33030,27.45297473,85.04472039,306768,3038128,Quercus spp,,56,17,3
33031,27.44483599,85.04246914,306531,3037230,Schima wallichii,,27,21,1
33032,27.4492243,85.04245705,306538,3037716,Shorea robusta,,70,28,4
33033,27.45275364,85.04409323,306706,3038105,Terminalia alata,,63,17,3
33034,27.44148504,85.03746924,306031,3036867,Trewia nudiflora,,57,28,4
33035,27.44922039,85.04452193,306742,3037713,Tsuga spp,,86,20,2
33036,27.44491187,85.03777389,306067,3037246,Terai spp,,67,16,2
33037,27.45187532,85.03992504,306292,3038014,Hill spp,,60,17,1
33038,27.44862592,85.04564835,306852,3037645,Abies spp,,25,20,3
33039,27.44906225,85.0384397,306141,3037705,Acacia catechu,,38,15,3
33040,27.44349232,85.04581684,306860,3037076,Adina cardifolia,,86,17,2
33041,27.44053529,85.03692907,305976,3036762,Albizia spp,,60,15,1
33042,27.44960299,85.03820933,306119,3037765,Alnus nepalensis,,68,16,1
33043,27.44906713,85.0421732,306510,3037699,Anogeissus latifolia,,73,30,4
33044,27.44849788,85.04050829,306344,3037639,Bombax ceiba,,92,18,1
33045,27.4535413,85.04335894,306635,3038193,Cedrela toona,,62,19,1
33046,27.44431111,85.03823197,306112,3037179,Dalbergia sissoo,,39,21,2
33047,27.45093575,85.04618786,306910,3037900,Eugenia Jambolana,,33,25,1
33048,27.44339134,85.04537096,306816,3037066,Hymenodictyon excelsum,,78,23,1
33049,27.45321161,85.04221568,306521,3038159,Lagerstroemia parviflora,,81,28,1
33050,27.45026446,85.04047484,306344,3037835,Michelia champaca,,22,15,4
33051,27.45261238,85.04341272,306638,3038090,Pinus roxburghii,,68,18,2
33052,27.44850504,85.04644763,306931,3037630,Pinus wallichiana,,31,29,2
33053,27.44127666,85.03785877,306069,3036843,Quercus spp,,22,17,3
33054,27.44371369,85.04330019,306612,3037104,Schima wallichii,,72,16,4
33055,27.44451631,85.04206776,306491,3037195,Shorea robusta,,45,20,2
33056,27.454512,85.04190424,306493,3038303,Terminalia alata,,48,29,3
33057,27.45048699,85.04315412,306609,3037855,Trewia nudiflora,,46,27,4
33058,27.44561156,85.04548484,306831,3037311,Tsuga spp,,15,17,1
33059,27.44390414,85.04167489,306451,3037128,Terai spp,,55,15,4
33060,27.44525364,85.04238892,306524,3037277,Hill spp,,89,17,2
33061,27.44578957,85.04235519,306522,3037336,Abies spp,,46,23,4
33062,27.44589077,85.04698988,306980,3037340,Acacia catechu,,31,27,2
33063,27.44883605,85.04084902,306378,3037676,Adina cardifolia,,94,24,1
33064,27.44694185,85.04012542,306303,3037467,Albizia spp,,40,30,4
33065,27.45151813,85.04034446,306333,3037974,Alnus nepalensis,,90,23,2
33066,27.44807315,85.04614753,306901,3037583,Anogeissus latifolia,,18,19,1
33067,27.44572639,85.03797485,306089,3037336,Bombax ceiba,,83,16,4
33068,27.44310977,85.04172216,306455,3037040,Cedrela toona,,57,21,2
33069,27.43926359,85.0367535,305957,3036622,Abies spp,,12,16,3
33070,27.44321354,85.04446059,306725,3037047,Acacia catechu,,36,28,3
33071,27.45053583,85.04471463,306763,3037858,Adina cardifolia,,86,24,2
33072,27.44492067,85.03894589,306183,3037245,Albizia spp,,60,29,4
33073,27.44693503,85.04787051,307069,3037454,Alnus nepalensis,,26,21,2
33074,27.45414339,85.04342691,306642,3038260,Anogeissus latifolia,,25,24,1
33075,27.44432863,85.03806049,306095,3037181,Bombax ceiba,,52,21,2
33076,27.45328919,85.04379072,306677,3038165,Cedrela toona,,80,15,1
33077,27.44654282,85.04339778,306626,3037418,Dalbergia sissoo,,89,28,1
33078,27.45057055,85.03913138,306212,3037871,Eugenia Jambolana,,49,19,3
33079,27.44294852,85.04098198,306381,3037023,Hymenodictyon excelsum,,52,19,2
33080,27.44427848,85.04697804,306976,3037161,Lagerstroemia parviflora,,20,15,1
33081,27.45324946,85.04127891,306428,3038164,Michelia champaca,,88,19,1
33082,27.44338135,85.04309793,306591,3037068,Pinus roxburghii,,26,17,4
33083,27.44764657,85.0430552,306594,3037541,Pinus wallichiana,,28,28,4
33084,27.44219385,85.03973389,306256,3036942,Quercus spp,,57,18,3
33085,27.45299565,85.04450901,306747,3038131,Schima wallichii,,55,29,1
33086,27.44697705,85.04114253,306404,3037469,Shorea robusta,,54,25,3
33087,27.44454809,85.04360151,306643,3037196,Terminalia alata,,13,19,2
33088,27.45583459,85.04248564,306552,3038449,Trewia nudiflora,,98,16,2
33089,27.4429158,85.03946358,306231,3037022,Tsuga spp,,26,18,3
33090,27.44907728,85.04100951,306395,3037702,Terai spp,,21,20,3
33091,27.44636838,85.04776283,307057,3037392,Hill spp,,57,22,1
33092,27.4497555,85.03965616,306262,3037780,Abies spp,,47,20,3
33093,27.44599053,85.0448031,306764,3037354,Acacia catechu,,64,30,1
33094,27.44542515,85.04667907,306949,3037289,Adina cardifolia,,34,16,2
33095,27.44884157,85.04363757,306654,3037672,Albizia spp,,19,20,3
33096,27.44907925,85.04671221,306958,3037694,Alnus nepalensis,,35,21,1
33097,27.44585687,85.04458392,306742,3037340,Anogeissus latifolia,,29,16,1
33098,27.44968866,85.04477213,306768,3037764,Bombax ceiba,,85,18,1
33099,27.44067262,85.03855466,306137,3036775,Cedrela toona,,51,16,3
33100,27.45239153,85.04248576,306546,3038067,Dalbergia sissoo,,92,19,2
33101,27.44527069,85.04698651,306979,3037271,Eugenia Jambolana,,16,16,2
33102,27.45478833,85.04150457,306453,3038334,Hymenodictyon excelsum,,78,25,3
33103,27.45153485,85.04433425,306728,3037969,Lagerstroemia parviflora,,60,28,1
33104,27.44538123,85.04245575,306531,3037291,Michelia champaca,,87,22,3
33105,27.44700636,85.03915468,306208,3037476,Pinus roxburghii,,16,18,1
33106,27.44612558,85.04370451,306656,3037371,Pinus wallichiana,,66,17,1
33107,27.44657128,85.04045202,306335,3037426,Quercus spp,,99,29,4
33108,27.44804107,85.04350304,306639,3037584,Schima wallichii,,15,27,2
33109,27.44719779,85.0415062,306440,3037493,Shorea robusta,,100,19,3
33110,27.445012,85.04385991,306669,3037247,Terminalia alata,,11,20,1
33111,27.45335227,85.04438625,306736,3038171,Trewia nudiflora,,80,22,2
33112,27.44400628,85.04128062,306413,3037140,Tsuga spp,,46,21,1
33113,27.45450105,85.04176487,306479,3038302,Terai spp,,83,27,1
33114,27.445338,85.04103224,306390,3037288,Hill spp,,53,16,4
33115,27.44473465,85.04004112,306291,3037223,Abies spp,,10,15,3
33116,27.44058237,85.03725027,306008,3036767,Acacia catechu,,61,19,1
33117,27.44919061,85.0400087,306296,3037716,Adina cardifolia,,26,22,1
33118,27.44641689,85.04409773,306695,3037403,Albizia spp,,80,25,3
33119,27.44921871,85.04516521,306806,3037712,Alnus nepalensis,,60,21,2
33120,27.44639776,85.04577423,306861,3037398,Anogeissus latifolia,,24,18,4
33121,27.44110657,85.03669612,305954,3036826,Bombax ceiba,,48,16,1
33122,27.43867408,85.03704225,305984,3036556,Cedrela toona,,94,25,2
33123,27.4458629,85.04390902,306676,3037342,Abies spp,,90,17,1
33124,27.44687606,85.04201332,306490,3037457,Acacia catechu,,81,22,2
33125,27.45020112,85.04658602,306948,3037818,Adina cardifolia,,56,24,2
33126,27.45079303,85.04053388,306351,3037893,Albizia spp,,29,23,1
33127,27.44249997,85.03800614,306086,3036978,Alnus nepalensis,,21,24,1
33128,27.44602403,85.04099637,306388,3037364,Anogeissus latifolia,,85,22,3
33129,27.44461625,85.04077531,306364,3037208,Bombax ceiba,,91,16,2
33130,27.44810263,85.04758127,307042,3037584,Cedrela toona,,64,18,1
33131,27.44701314,85.0435026,306637,3037470,Dalbergia sissoo,,15,15,4
33132,27.4468935,85.0426806,306556,3037458,Eugenia Jambolana,,82,17,2
33133,27.44720745,85.04694026,306978,3037486,Hymenodictyon excelsum,,52,28,2
33134,27.44030487,85.03739267,306022,3036736,Lagerstroemia parviflora,,60,27,4
33135,27.44792671,85.04679197,306964,3037566,Michelia champaca,,69,24,3
33136,27.44556468,85.04043681,306332,3037314,Pinus roxburghii,,87,30,4
33137,27.44600049,85.0415343,306441,3037361,Pinus wallichiana,,86,26,3
33138,27.44583108,85.0384729,306138,3037347,Quercus spp,,16,15,2
33139,27.44946562,85.04544788,306834,3037738,Schima wallichii,,12,21,3
33140,27.45083043,85.03900815,306200,3037900,Shorea robusta,,87,24,1
33141,27.44516045,85.04244479,306530,3037266,Terminalia alata,,45,22,2
33142,27.44383572,85.0411449,306399,3037121,Trewia nudiflora,,91,26,1
33143,27.44554522,85.04127155,306414,3037311,Tsuga spp,,93,29,2
33144,27.44687135,85.04033741,306324,3037459,Terai spp,,35,22,2
33145,27.45051876,85.04359576,306653,3037858,Hill spp,,19,29,1
33146,27.44337071,85.04363546,306644,3037066,Abies spp,,84,28,3
33147,27.4496524,85.04628592,306917,3037758,Acacia catechu,,61,21,2
33148,27.44336064,85.0438047,306661,3037065,Adina cardifolia,,93,29,4
33149,27.4412682,85.03768384,306052,3036842,Albizia spp,,88,22,2
33150,27.4533627,85.04141884,306443,3038177,Alnus nepalensis,,86,27,4
33151,27.44617373,85.03946027,306236,3037383,Anogeissus latifolia,,14,17,3
33152,27.44988239,85.04117046,306412,3037791,Bombax ceiba,,11,21,1
33153,27.4511812,85.04138699,306436,3037935,Cedrela toona,,24,20,3
33154,27.44635098,85.04558733,306842,3037393,Dalbergia sissoo,,85,23,3
33155,27.44667863,85.04574109,306858,3037429,Eugenia Jambolana,,71,18,4
33156,27.44606249,85.04326635,306612,3037365,Hymenodictyon excelsum,,89,27,1
33157,27.44577348,85.03758866,306051,3037342,Lagerstroemia parviflora,,28,16,2
33158,27.4468131,85.04776593,307059,3037441,Michelia champaca,,14,30,2
33159,27.4515458,85.04544142,306837,3037969,Pinus roxburghii,,66,27,3
33160,27.44423746,85.03942082,306229,3037169,Pinus wallichiana,,88,26,4
33161,27.44448082,85.04416034,306698,3037188,Quercus spp,,55,19,1
33162,27.4483352,85.04554591,306842,3037613,Schima wallichii,,91,16,3
33163,27.44371158,85.04280664,306563,3037105,Shorea robusta,,36,26,3
33164,27.44995673,85.04220012,306514,3037798,Terminalia alata,,14,27,2
33165,27.45141641,85.04097905,306396,3037962,Trewia nudiflora,,72,23,1
33166,27.44687526,85.04180325,306469,3037457,Tsuga spp,,53,29,4
33167,27.455729,85.04264258,306568,3038437,Terai spp,,18,22,4
33168,27.44471741,85.04355033,306638,3037215,Hill spp,,37,22,4
33169,27.44455343,85.03977713,306265,3037203,Abies spp,,42,19,3
33170,27.45351833,85.04476059,306773,3038189,Acacia catechu,,38,27,4
33171,27.45353374,85.04297677,306597,3038193,Adina cardifolia,,38,25,2
33172,27.45018591,85.04075475,306371,3037826,Albizia spp,,16,29,3
33173,27.44172652,85.03649554,305935,3036895,Alnus nepalensis,,76,27,4
33174,27.44363967,85.04013185,306298,3037101,Anogeissus latifolia,,62,18,4
33175,27.44561461,85.04461802,306745,3037313,Bombax ceiba,,41,19,2
33176,27.44423984,85.04640865,306920,3037158,Cedrela toona,,22,25,4
33177,27.45423493,85.04381272,306681,3038269,Abies spp,,18,19,4
33178,27.4402103,85.0366926,305952,3036727,Acacia catechu,,63,15,2
33179,27.452227,85.04232441,306530,3038049,Adina cardifolia,,14,16,1
33180,27.44952999,85.041522,306446,3037752,Albizia spp,,56,16,2
33181,27.44872539,85.04338008,306628,3037660,Alnus nepalensis,,90,18,4
33182,27.4479044,85.04804797,307088,3037561,Anogeissus latifolia,,86,16,2
33183,27.44306281,85.03858711,306145,3037040,Bombax ceiba,,79,30,1
33184,27.4538188,85.04426222,306724,3038223,Abies spp,,72,23,2
33185,27.44923326,85.04200247,306493,3037718,Acacia catechu,,18,30,4
33186,27.44403505,85.04341577,306624,3037140,Adina cardifolia,,60,27,4
33187,27.44537823,85.04546303,306828,3037286,Albizia spp,,27,26,4
33188,27.44955726,85.03821417,306119,3037760,Alnus nepalensis,,14,23,4
33189,27.4436666,85.04620196,306898,3037095,Anogeissus latifolia,,59,18,2
33190,27.44382484,85.0376298,306051,3037126,Bombax ceiba,,50,19,2
33191,27.4446926,85.04244778,306529,3037214,Cedrela toona,,63,15,1
33192,27.45184156,85.04403195,306698,3038004,Dalbergia sissoo,,18,18,3
33193,27.44446115,85.04483941,306765,3037185,Eugenia Jambolana,,17,29,1
33194,27.45182168,85.04069857,306369,3038007,Hymenodictyon excelsum,,31,28,2
33195,27.44865695,85.04511253,306799,3037649,Lagerstroemia parviflora,,72,18,2
33196,27.44998939,85.04087028,306382,3037804,Michelia champaca,,44,29,4
33197,27.45290375,85.04086029,306387,3038127,Pinus roxburghii,,74,15,2
33198,27.45405947,85.04360412,306660,3038250,Pinus wallichiana,,42,17,4
33199,27.45113129,85.04350761,306645,3037926,Quercus spp,,79,25,3
33200,27.45344164,85.0413087,306432,3038185,Schima wallichii,,96,15,1
33201,27.45088131,85.04018981,306317,3037904,Shorea robusta,,88,24,1
33202,27.44832935,85.04493015,306781,3037613,Terminalia alata,,28,29,4
33203,27.44997805,85.04382247,306674,3037798,Trewia nudiflora,,44,16,2
33204,27.45183799,85.03963567,306264,3038010,Tsuga spp,,23,16,4
33205,27.44389938,85.04438132,306719,3037123,Terai spp,,53,27,2
33206,27.44774325,85.04593882,306880,3037547,Hill spp,,97,27,3
33207,27.4473431,85.0413269,306423,3037510,Abies spp,,95,17,4
33208,27.44705591,85.04296504,306584,3037475,Acacia catechu,,100,23,4
33209,27.44720965,85.04191446,306481,3037494,Adina cardifolia,,77,25,4
33210,27.44308061,85.04094474,306378,3037038,Albizia spp,,14,18,1
33211,27.44731699,85.04282743,306571,3037504,Alnus nepalensis,,40,23,4
33212,27.44928042,85.03943442,306239,3037727,Anogeissus latifolia,,94,17,4
33213,27.45261582,85.04176846,306476,3038093,Bombax ceiba,,70,15,2
33214,27.4474624,85.04800368,307083,3037513,Cedrela toona,,89,25,3
33215,27.45149518,85.04233494,306530,3037968,Dalbergia sissoo,,44,20,2
33216,27.44762078,85.04021596,306314,3037542,Eugenia Jambolana,,54,26,1
33217,27.44393204,85.04270238,306553,3037130,Hymenodictyon excelsum,,81,23,1
33218,27.44972309,85.04306055,306598,3037771,Lagerstroemia parviflora,,65,15,3
33219,27.44971753,85.04106246,306401,3037773,Michelia champaca,,76,21,3
33220,27.45547212,85.04183681,306488,3038410,Pinus roxburghii,,40,27,4
33221,27.44408713,85.03893174,306180,3037153,Pinus wallichiana,,63,15,4
33222,27.44272063,85.04039042,306322,3036999,Quercus spp,,29,16,4
33223,27.44654929,85.03768245,306061,3037427,Schima wallichii,,76,22,3
33224,27.44386911,85.03737835,306027,3037131,Shorea robusta,,80,20,3
33225,27.44983002,85.04002263,306298,3037787,Terminalia alata,,87,24,2
33226,27.44359101,85.04549941,306829,3037087,Trewia nudiflora,,67,23,1
33227,27.44814294,85.04225878,306516,3037597,Tsuga spp,,74,26,2
33228,27.44313394,85.03960504,306245,3037046,Terai spp,,82,28,4
33229,27.44807018,85.04025104,306318,3037592,Hill spp,,50,21,1
33230,27.44202468,85.03820996,306105,3036925,Abies spp,,50,18,1
33231,27.44811307,85.04619297,306905,3037587,Acacia catechu,,12,24,3
33232,27.4473468,85.04630825,306915,3037502,Adina cardifolia,,54,16,3
33233,27.45112169,85.03980221,306279,3037931,Albizia spp,,23,17,2
33234,27.44861621,85.04686788,306973,3037642,Alnus nepalensis,,25,15,4
33235,27.44377512,85.03821976,306110,3037119,Anogeissus latifolia,,92,29,4
33236,27.44609586,85.0397765,306267,3037374,Bombax ceiba,,85,24,1
33237,27.44723404,85.0437533,306663,3037494,Cedrela toona,,52,17,4
33238,27.44467676,85.03779928,306070,3037220,Abies spp,,57,20,4
33239,27.44546235,85.04542419,306825,3037295,Acacia catechu,,52,19,3
33240,27.44350752,85.04016799,306302,3037086,Adina cardifolia,,41,20,2
33241,27.44314739,85.03972633,306257,3037047,Albizia spp,,73,29,4
33242,27.45101078,85.04284978,306580,3037914,Alnus nepalensis,,63,28,1
33243,27.44394895,85.03937303,306224,3037137,Anogeissus latifolia,,69,26,3
33244,27.44875556,85.04288026,306579,3037664,Bombax ceiba,,28,20,2
33245,27.44428821,85.04296582,306580,3037169,Cedrela toona,,20,23,3
33246,27.44556299,85.04511214,306794,3037307,Dalbergia sissoo,,39,27,3
33247,27.44332266,85.03966775,306252,3037067,Eugenia Jambolana,,56,15,2
33248,27.45253816,85.04350591,306647,3038082,Hymenodictyon excelsum,,50,29,2
33249,27.45257887,85.04133219,306433,3038090,Lagerstroemia parviflora,,12,28,1
33250,27.45302779,85.04119176,306419,3038140,Michelia champaca,,86,19,4
33251,27.45391211,85.04237393,306538,3038236,Pinus roxburghii,,63,18,3
33252,27.44928291,85.03829717,306127,3037729,Pinus wallichiana,,85,18,1
33253,27.44739039,85.04699862,306984,3037506,Quercus spp,,95,23,1
33254,27.44855052,85.04240992,306532,3037642,Schima wallichii,,31,23,2
33255,27.45111836,85.04355054,306649,3037925,Shorea robusta,,19,20,1
33256,27.44857926,85.04286349,306577,3037644,Terminalia alata,,67,18,1
33257,27.44680995,85.04393157,306679,3037447,Trewia nudiflora,,43,23,2
33258,27.45244595,85.04480326,306775,3038070,Tsuga spp,,40,27,1
33259,27.44439074,85.03980004,306267,3037185,Terai spp,,79,23,2
33260,27.45248004,85.04041048,306341,3038080,Hill spp,,62,19,1
33261,27.44639587,85.04101549,306390,3037405,Abies spp,,78,24,1
33262,27.4474996,85.04268037,306557,3037525,Acacia catechu,,57,15,1
33263,27.44482439,85.04252253,306537,3037229,Adina cardifolia,,17,19,4
33264,27.44745055,85.04021748,306313,3037523,Albizia spp,,49,19,1
33265,27.44670405,85.03794503,306087,3037444,Alnus nepalensis,,91,19,4
33266,27.44569459,85.04470151,306754,3037322,Anogeissus latifolia,,69,21,4
33267,27.44566556,85.04075642,306364,3037325,Bombax ceiba,,86,21,3
33268,27.44208615,85.03768791,306054,3036933,Cedrela toona,,57,16,1
33269,27.45044052,85.04215342,306510,3037852,Dalbergia sissoo,,69,24,1
33270,27.44308676,85.03761417,306048,3037044,Eugenia Jambolana,,66,18,4
33271,27.4472016,85.03766813,306061,3037500,Hymenodictyon excelsum,,20,19,3
33272,27.44986996,85.04311727,306604,3037787,Lagerstroemia parviflora,,45,23,1
33273,27.45329356,85.04220533,306520,3038168,Michelia champaca,,11,26,4
33274,27.44208067,85.04010273,306293,3036928,Pinus roxburghii,,56,18,3
33275,27.44005586,85.03735081,306017,3036708,Pinus wallichiana,,27,25,1
33276,27.44908462,85.04083221,306377,3037703,Quercus spp,,27,28,1
33277,27.44690232,85.03840917,306134,3037465,Schima wallichii,,48,28,2
33278,27.44196655,85.03767488,306052,3036920,Shorea robusta,,100,26,2
33279,27.4523385,85.04044945,306345,3038065,Terminalia alata,,44,17,2
33280,27.44075895,85.03727893,306011,3036786,Trewia nudiflora,,16,23,1
33281,27.44447861,85.04426484,306708,3037188,Tsuga spp,,58,21,2
33282,27.44367404,85.04349019,306630,3037100,Terai spp,,81,20,1
33283,27.43751261,85.03639278,305918,3036428,Hill spp,,74,28,1
33284,27.44477238,85.03783435,306073,3037230,Abies spp,,69,29,1
33285,27.44902855,85.04519748,306808,3037690,Acacia catechu,,43,28,1
33286,27.44623808,85.04547512,306831,3037381,Adina cardifolia,,12,27,2
33287,27.44341588,85.03941464,306227,3037078,Albizia spp,,76,15,2
33288,27.45073229,85.04131377,306428,3037885,Alnus nepalensis,,77,20,2
33289,27.44533312,85.04093043,306380,3037288,Anogeissus latifolia,,99,20,4
33290,27.44849142,85.04616034,306903,3037629,Bombax ceiba,,97,29,2
33291,27.44690826,85.04405386,306692,3037457,Cedrela toona,,89,24,2
33292,27.44961793,85.03905496,306202,3037765,Abies spp,,29,20,2
33293,27.44923111,85.0398024,306276,3037721,Acacia catechu,,69,17,4
33294,27.4437832,85.03988402,306274,3037117,Adina cardifolia,,38,20,1
33295,27.4455339,85.03726205,306018,3037316,Albizia spp,,91,27,1
33296,27.44654113,85.04558795,306843,3037414,Alnus nepalensis,,48,26,3
33297,27.45229704,85.04496568,306791,3038053,Anogeissus latifolia,,21,19,2
33298,27.44538839,85.04702826,306983,3037284,Bombax ceiba,,50,27,1
33299,27.44432978,85.04102453,306388,3037176,Cedrela toona,,42,28,4
33300,27.45238306,85.04500183,306795,3038062,Dalbergia sissoo,,94,23,2
33301,27.44282301,85.03886158,306171,3037013,Eugenia Jambolana,,44,19,3
33302,27.45399616,85.04125877,306428,3038247,Hymenodictyon excelsum,,26,20,3
33303,27.44884092,85.04247745,306539,3037674,Lagerstroemia parviflora,,70,29,2
33304,27.45261535,85.04022722,306323,3038096,Michelia champaca,,15,30,1
33305,27.44629632,85.04195781,306483,3037393,Pinus roxburghii,,76,24,1
33306,27.43984097,85.03677366,305960,3036686,Pinus wallichiana,,55,24,2
33307,27.44286011,85.0462995,306907,3037005,Quercus spp,,28,22,2
33308,27.44697597,85.03923044,306215,3037472,Schima wallichii,,84,15,1
33309,27.45177138,85.04220983,306518,3037999,Shorea robusta,,26,15,2
33310,27.45023036,85.04195184,306490,3037829,Terminalia alata,,100,26,1
33311,27.44774009,85.03990677,306283,3037556,Trewia nudiflora,,73,24,2
33312,27.44761642,85.03787295,306082,3037545,Tsuga spp,,56,23,4
33313,27.45230605,85.0400941,306310,3038062,Terai spp,,66,30,4
33314,27.44423101,85.04306983,306590,3037162,Hill spp,,71,24,1
33315,27.44596883,85.03858048,306149,3037362,Abies spp,,54,15,1
33316,27.44366912,85.04202569,306486,3037102,Acacia catechu,,56,22,4
