latitude,longitude,x,y,Name,species,code,diameter,height_m,class
27.44938947,85.04195423,306489,3037735,Rame kholsa,Quercus spp,,68,24,4
27.44158619,85.03728485,306013,3036878,Rame kholsa,Schima wallichii,,88,19,3
27.44888655,85.04394545,306684,3037677,Rame kholsa,Shorea robusta,,31,19,4
27.4382507,85.03689367,305969,3036509,Rame kholsa,Terminalia alata,,48,19,3
27.45031631,85.04541881,306833,3037833,Rame kholsa,Trewia nudiflora,,83,17,2
27.4393087,85.0371048,305991,3036626,Rame kholsa,Tsuga spp,,89,29,4
27.44669514,85.04164326,306453,3037437,Rame kholsa,Terai spp,,37,30,1
27.44656125,85.04369221,306655,3037419,Rame kholsa,Hill spp,,69,17,3
27.44425224,85.0440217,306684,3037163,Rame kholsa,Abies spp,,95,20,2
27.44597343,85.0409302,306381,3037359,Rame kholsa,Acacia catechu,,35,26,4
27.44567676,85.04446328,306730,3037320,Rame kholsa,Adina cardifolia,,62,26,2
27.44153743,85.03844074,306127,3036871,Rame kholsa,Albizia spp,,89,28,3
27.4439639,85.04466992,306747,3037130,Rame kholsa,Alnus nepalensis,,49,30,1
27.44520468,85.03821301,306111,3037278,Rame kholsa,Anogeissus latifolia,,34,22,2
27.44277489,85.03808547,306094,3037009,Rame kholsa,Bombax ceiba,,56,27,2
27.44316303,85.03698551,305986,3037053,Rame kholsa,Cedrela toona,,31,21,1
27.4476316,85.0475568,307039,3037532,Rame kholsa,Abies spp,,50,27,2
27.44846143,85.04043007,306336,3037635,Rame kholsa,Acacia catechu,,100,28,4
27.44988698,85.04698946,306987,3037783,Rame kholsa,Adina cardifolia,,29,25,4
27.44210299,85.03838293,306123,3036934,Rame kholsa,Albizia spp,,75,16,3
27.44428706,85.04265075,306548,3037169,Rame kholsa,Alnus nepalensis,,73,16,4
27.44564905,85.03765943,306057,3037328,Rame kholsa,Anogeissus latifolia,,38,15,3
27.44594881,85.04461762,306746,3037350,Rame kholsa,Bombax ceiba,,46,16,3
27.44460688,85.04295163,306579,3037204,Rame kholsa,Abies spp,,16,29,3
27.44412976,85.04195503,306479,3037153,Rame kholsa,Acacia catechu,,31,15,4
27.44765663,85.03895598,306189,3037548,Rame kholsa,Adina cardifolia,,44,19,3
27.44973397,85.04032333,306328,3037776,Rame kholsa,Albizia spp,,66,17,4
27.43922299,85.03643555,305925,3036618,Rame kholsa,Alnus nepalensis,,25,20,2
27.44371149,85.03712641,306001,3037114,Rame kholsa,Anogeissus latifolia,,93,28,2
27.44978687,85.0416048,306455,3037780,Rame kholsa,Bombax ceiba,,52,26,1
27.44992159,85.04203233,306497,3037794,Rame kholsa,Cedrela toona,,88,16,3
27.44786804,85.04532583,306819,3037562,Rame kholsa,Dalbergia sissoo,,45,20,1
27.44546436,85.0413183,306419,3037302,Rame kholsa,Eugenia Jambolana,,71,29,4
27.44676315,85.04211024,306499,3037444,Rame kholsa,Hymenodictyon excelsum,,81,30,2
27.44594419,85.04655755,306938,3037347,Rame kholsa,Lagerstroemia parviflora,,15,27,3
27.4467398,85.04214292,306503,3037442,Rame kholsa,Michelia champaca,,94,27,3
27.44927838,85.04545304,306834,3037718,Rame kholsa,Pinus roxburghii,,37,29,2
27.45280318,85.04143294,306443,3038115,Rame kholsa,Pinus wallichiana,,12,30,3
27.44028441,85.03674595,305958,3036735,Rame kholsa,Quercus spp,,46,26,3
27.44332153,85.04490108,306769,3037059,Rame kholsa,Schima wallichii,,29,24,1
27.45108245,85.04402229,306696,3037920,Rame kholsa,Shorea robusta,,30,17,4
27.45409822,85.04298073,306598,3038256,Rame kholsa,Terminalia alata,,58,26,3
27.44122106,85.03663268,305948,3036839,Rame kholsa,Trewia nudiflora,,81,22,2
27.45107597,85.04218298,306514,3037922,Rame kholsa,Tsuga spp,,63,17,3
27.44276706,85.03906707,306192,3037006,Rame kholsa,Terai spp,,22,24,1
27.44467059,85.04620615,306901,3037206,Rame kholsa,Hill spp,,80,25,4
27.44837335,85.04439661,306728,3037619,Rame kholsa,Abies spp,,40,18,1
27.45092198,85.04412788,306706,3037902,Rame kholsa,Acacia catechu,,99,29,4
27.4432547,85.04570983,306849,3037050,Rame kholsa,Adina cardifolia,,41,18,4
27.45159258,85.04482068,306776,3037975,Rame kholsa,Albizia spp,,78,25,3
27.45089438,85.04446159,306739,3037898,Rame kholsa,Alnus nepalensis,,98,16,1
27.44368653,85.03970713,306256,3037107,Rame kholsa,Anogeissus latifolia,,44,15,1
27.45077665,85.04260709,306555,3037888,Rame kholsa,Bombax ceiba,,33,30,3
27.44914943,85.04500623,306790,3037704,Rame kholsa,Cedrela toona,,64,24,3
27.44229584,85.03853059,306138,3036955,Rame kholsa,Dalbergia sissoo,,45,21,3
27.45075021,85.04010077,306308,3037889,Rame kholsa,Eugenia Jambolana,,58,16,3
27.44330419,85.04629326,306907,3037054,Rame kholsa,Hymenodictyon excelsum,,68,27,4
27.44524542,85.04649811,306930,3037269,Rame kholsa,Lagerstroemia parviflora,,81,17,2
27.44536501,85.0403443,306322,3037292,Rame kholsa,Michelia champaca,,53,19,3
27.44322276,85.04428778,306708,3037049,Rame kholsa,Pinus roxburghii,,28,15,4
27.45101384,85.03987012,306285,3037919,Rame kholsa,Pinus wallichiana,,31,23,2
27.45404596,85.04180612,306482,3038252,Rame kholsa,Quercus spp,,51,29,4
27.44686826,85.04113406,306403,3037457,Rame kholsa,Schima wallichii,,35,15,4
27.4463534,85.03894466,306186,3037404,Rame kholsa,Shorea robusta,,21,30,2
27.44542094,85.0442492,306708,3037292,Rame kholsa,Terminalia alata,,27,17,4
27.45367362,85.04421929,306720,3038207,Rame kholsa,Trewia nudiflora,,13,20,4
27.45075917,85.03987812,306286,3037890,Rame kholsa,Tsuga spp,,32,16,4
27.44793364,85.04747133,307031,3037566,Rame kholsa,Terai spp,,40,22,1
27.44575156,85.04486632,306770,3037328,Rame kholsa,Hill spp,,21,25,4
27.45068028,85.04438249,306731,3037875,Rame kholsa,Abies spp,,28,18,3
27.44985652,85.04201603,306495,3037787,Rame kholsa,Acacia catechu,,64,29,3
27.44720802,85.04614421,306899,3037487,Rame kholsa,Adina cardifolia,,71,16,1
27.44781215,85.04059612,306351,3037563,Rame kholsa,Albizia spp,,84,30,2
27.45049192,85.04177683,306473,3037858,Rame kholsa,Alnus nepalensis,,14,22,2
27.44537299,85.04565263,306847,3037285,Rame kholsa,Anogeissus latifolia,,86,27,2
27.45330575,85.04404581,306702,3038166,Rame kholsa,Bombax ceiba,,40,27,2
27.44150137,85.03672274,305958,3036870,Rame kholsa,Cedrela toona,,33,30,4
27.44276182,85.03925286,306210,3037005,Rame kholsa,Abies spp,,44,22,4
27.45129845,85.04073924,306372,3037949,Rame kholsa,Acacia catechu,,91,15,3
27.44910964,85.04533042,306822,3037699,Rame kholsa,Adina cardifolia,,32,19,4
27.44338359,85.04166719,306450,3037070,Rame kholsa,Albizia spp,,11,22,1
27.45109349,85.04120685,306418,3037925,Rame kholsa,Alnus nepalensis,,94,22,4
27.43746984,85.03655343,305934,3036423,Rame kholsa,Anogeissus latifolia,,80,29,2
27.44616155,85.04684373,306966,3037370,Rame kholsa,Bombax ceiba,,76,28,1
27.45487031,85.04350495,306651,3038340,Rame kholsa,Cedrela toona,,18,21,1
27.44210428,85.03976871,306260,3036932,Rame kholsa,Dalbergia sissoo,,92,28,4
27.44583211,85.04619328,306901,3037335,Rame kholsa,Eugenia Jambolana,,78,26,4
27.44464334,85.04411482,306694,3037206,Rame kholsa,Hymenodictyon excelsum,,43,28,3
27.4522336,85.04262751,306560,3038050,Rame kholsa,Lagerstroemia parviflora,,43,26,2
27.44355414,85.03795383,306083,3037095,Rame kholsa,Michelia champaca,,40,17,1
27.44706344,85.03849324,306142,3037483,Rame kholsa,Pinus roxburghii,,45,30,3
27.44064487,85.03706322,305990,3036774,Rame kholsa,Pinus wallichiana,,88,27,4
27.44954217,85.04590185,306879,3037746,Rame kholsa,Quercus spp,,39,28,3
27.4513834,85.04470563,306764,3037952,Rame kholsa,Schima wallichii,,22,26,4
27.45527533,85.04209898,306513,3038387,Rame kholsa,Shorea robusta,,77,18,1
27.44753926,85.03957393,306250,3037534,Rame kholsa,Terminalia alata,,81,22,2
27.44525348,85.04055257,306343,3037279,Rame kholsa,Trewia nudiflora,,40,20,2
27.44625134,85.04374371,306660,3037385,Rame kholsa,Tsuga spp,,72,16,3
27.4506178,85.04449468,306742,3037868,Rame kholsa,Terai spp,,88,17,2
27.44893766,85.04653478,306941,3037678,Rame kholsa,Hill spp,,44,24,4
27.44796234,85.03915543,306209,3037582,Rame kholsa,Abies spp,,76,18,4
27.4447337,85.03729597,306020,3037227,Rame kholsa,Acacia catechu,,24,29,3
27.44832834,85.04607111,306894,3037611,Rame kholsa,Adina cardifolia,,29,18,1
27.44847412,85.04491712,306780,3037629,Rame kholsa,Albizia spp,,58,20,3
27.44601425,85.04127433,306415,3037363,Rame kholsa,Alnus nepalensis,,79,19,2
27.4424106,85.0381545,306101,3036968,Rame kholsa,Anogeissus latifolia,,51,15,1
27.44790973,85.04330228,306619,3037569,Rame kholsa,Bombax ceiba,,28,27,2
27.44579472,85.04043737,306332,3037340,Rame kholsa,Cedrela toona,,99,30,2
27.44403107,85.03924971,306212,3037146,Rame kholsa,Dalbergia sissoo,,59,26,4
27.45360606,85.04464407,306762,3038198,Rame kholsa,Eugenia Jambolana,,89,28,2
27.45085919,85.04445379,306738,3037894,Rame kholsa,Hymenodictyon excelsum,,39,22,2
27.44225439,85.04003783,306287,3036948,Rame kholsa,Lagerstroemia parviflora,,84,20,3
27.44890668,85.04463408,306753,3037678,Rame kholsa,Michelia champaca,,13,20,2
27.45043565,85.03929806,306228,3037856,Rame kholsa,Pinus roxburghii,,89,18,1
27.45110151,85.04236399,306532,3037925,Rame kholsa,Pinus wallichiana,,62,18,1
27.44448201,85.04622275,306902,3037185,Rame kholsa,Quercus spp,,99,18,1
27.45285483,85.04072108,306373,3038121,Rame kholsa,Schima wallichii,,75,29,1
27.44213712,85.03776852,306062,3036938,Rame kholsa,Shorea robusta,,86,22,1
27.45486758,85.04212865,306515,3038342,Rame kholsa,Terminalia alata,,76,30,2
27.4488746,85.04387291,306677,3037675,Rame kholsa,Trewia nudiflora,,68,16,3
27.45147134,85.04050738,306349,3037968,Rame kholsa,Tsuga spp,,16,24,4
27.44370582,85.03876709,306164,3037111,Rame kholsa,Terai spp,,27,20,1
27.44763898,85.04228999,306519,3037541,Rame kholsa,Hill spp,,25,26,2
27.44937668,85.04682069,306970,3037726,Rame kholsa,Abies spp,,48,19,4
27.44303857,85.03700209,305988,3037039,Rame kholsa,Acacia catechu,,47,27,1
27.44264189,85.03731752,306018,3036995,Rame kholsa,Adina cardifolia,,88,20,3
27.43910964,85.03703074,305984,3036604,Rame kholsa,Albizia spp,,54,27,3
27.4536409,85.04284471,306584,3038205,Rame kholsa,Alnus nepalensis,,66,22,2
27.454891,85.04183571,306486,3038345,Rame kholsa,Anogeissus latifolia,,44,17,1
27.4383882,85.0371583,305995,3036524,Rame kholsa,Bombax ceiba,,25,27,4
27.45397917,85.04359804,306659,3038241,Rame kholsa,Cedrela toona,,42,27,1
27.44320375,85.03727708,306015,3037057,Rame kholsa,Abies spp,,69,22,4
27.4540542,85.04273544,306574,3038251,Rame kholsa,Acacia catechu,,76,16,4
27.44216404,85.03881406,306165,3036940,Rame kholsa,Adina cardifolia,,10,26,1
27.45044215,85.04310286,306604,3037850,Rame kholsa,Albizia spp,,34,17,1
27.44501855,85.03723748,306015,3037258,Rame kholsa,Alnus nepalensis,,54,15,1
27.44571451,85.04319096,306604,3037326,Rame kholsa,Anogeissus latifolia,,74,27,1
27.45211965,85.04123132,306422,3038039,Rame kholsa,Bombax ceiba,,78,21,1
27.44482667,85.04285663,306570,3037228,Rame kholsa,Cedrela toona,,78,28,1
27.44093693,85.03723888,306008,3036806,Rame kholsa,Dalbergia sissoo,,98,20,2
27.44318627,85.04181873,306464,3037048,Rame kholsa,Eugenia Jambolana,,90,18,1
27.44510656,85.03745785,306037,3037268,Rame kholsa,Hymenodictyon excelsum,,61,29,3
27.44995708,85.04133671,306428,3037799,Rame kholsa,Lagerstroemia parviflora,,53,21,2
27.45025257,85.04674699,306964,3037824,Rame kholsa,Michelia champaca,,35,20,3
27.4463908,85.0405192,306341,3037405,Rame kholsa,Pinus roxburghii,,23,20,1
27.44915667,85.04722926,307010,3037701,Rame kholsa,Pinus wallichiana,,57,26,1
27.44333667,85.04538462,306817,3037059,Rame kholsa,Quercus spp,,14,30,4
27.44455681,85.04412683,306695,3037197,Rame kholsa,Schima wallichii,,68,18,2
27.44669415,85.04581994,306866,3037431,Rame kholsa,Shorea robusta,,87,28,2
27.45387117,85.04088974,306391,3038234,Rame kholsa,Terminalia alata,,27,25,3
27.44489859,85.04608964,306889,3037231,Rame kholsa,Trewia nudiflora,,36,16,3
27.44726179,85.04489269,306775,3037495,Rame kholsa,Tsuga spp,,46,19,3
27.44762912,85.04471792,306759,3037536,Rame kholsa,Terai spp,,80,29,3
27.44745087,85.04450159,306737,3037517,Rame kholsa,Hill spp,,74,18,2
27.44836343,85.03988786,306282,3037625,Rame kholsa,Abies spp,,82,19,1
27.44636875,85.04614258,306897,3037394,Rame kholsa,Acacia catechu,,36,27,3
27.45536481,85.04316997,306619,3038396,Rame kholsa,Adina cardifolia,,38,17,3
27.45103779,85.04231143,306527,3037918,Rame kholsa,Albizia spp,,81,20,2
27.45553502,85.04284073,306587,3038415,Rame kholsa,Alnus nepalensis,,76,20,4
27.44983513,85.04448643,306740,3037781,Rame kholsa,Anogeissus latifolia,,50,22,2
27.43893482,85.03674117,305955,3036585,Rame kholsa,Bombax ceiba,,67,23,2
27.44945795,85.04246534,306539,3037742,Rame kholsa,Cedrela toona,,97,26,2
27.44448706,85.0449047,306772,3037188,Rame kholsa,Dalbergia sissoo,,40,16,2
27.44216609,85.03827599,306112,3036941,Rame kholsa,Eugenia Jambolana,,17,16,3
27.44682278,85.03843941,306137,3037457,Rame kholsa,Hymenodictyon excelsum,,28,25,2
27.45173358,85.04348939,306644,3037993,Rame kholsa,Lagerstroemia parviflora,,59,28,2
27.44807529,85.04773497,307058,3037581,Rame kholsa,Michelia champaca,,39,29,2
27.45200261,85.04525308,306819,3038020,Rame kholsa,Pinus roxburghii,,47,18,4
27.44776115,85.04689133,306974,3037547,Rame kholsa,Pinus wallichiana,,97,20,3
27.45143197,85.04257818,306554,3037961,Rame kholsa,Quercus spp,,47,25,4
27.44274314,85.04060879,306344,3037001,Rame kholsa,Schima wallichii,,78,23,1
27.44399062,85.04036096,306322,3037140,Rame kholsa,Shorea robusta,,96,23,1
27.44663024,85.04317343,306604,3037428,Rame kholsa,Terminalia alata,,53,19,2
27.44384022,85.04668838,306947,3037113,Rame kholsa,Trewia nudiflora,,20,21,2
27.45035689,85.04167486,306463,3037843,Rame kholsa,Tsuga spp,,69,18,4
27.44831388,85.04258126,306549,3037615,Rame kholsa,Terai spp,,56,20,2
27.44617062,85.04535795,306819,3037373,Rame kholsa,Hill spp,,27,16,1
27.44634395,85.04246845,306534,3037397,Rame kholsa,Abies spp,,22,20,2
27.45048046,85.04605774,306896,3037850,Rame kholsa,Acacia catechu,,37,22,4
27.45431674,85.04365744,306665,3038279,Rame kholsa,Adina cardifolia,,61,19,1
27.44634389,85.04140935,306429,3037399,Rame kholsa,Albizia spp,,31,23,1
27.44893338,85.03938254,306233,3037689,Rame kholsa,Alnus nepalensis,,13,19,1
27.43964165,85.0365567,305938,3036664,Rame kholsa,Anogeissus latifolia,,69,18,4
27.4501517,85.04395188,306687,3037817,Rame kholsa,Bombax ceiba,,50,19,3
27.45062298,85.04059087,306356,3037874,Rame kholsa,Cedrela toona,,30,30,3
27.45560069,85.04276779,306580,3038422,Rame kholsa,Abies spp,,46,24,2
27.45319989,85.04072819,306374,3038160,Rame kholsa,Acacia catechu,,94,24,4
27.4454794,85.04106229,306394,3037304,Rame kholsa,Adina cardifolia,,54,25,2
27.44448338,85.04534289,306815,3037187,Rame kholsa,Albizia spp,,65,24,1
27.44768316,85.04171785,306462,3037547,Rame kholsa,Alnus nepalensis,,25,29,1
27.44901596,85.04727295,307014,3037686,Rame kholsa,Anogeissus latifolia,,16,19,3
27.44705661,85.04791513,307074,3037468,Rame kholsa,Bombax ceiba,,14,28,3
27.4451572,85.04609195,306890,3037260,Rame kholsa,Cedrela toona,,82,23,1
27.44617926,85.04438579,306723,3037376,Rame kholsa,Dalbergia sissoo,,40,30,1
27.45142452,85.04458477,306752,3037957,Rame kholsa,Eugenia Jambolana,,40,22,3
27.44206267,85.03866271,306150,3036929,Rame kholsa,Hymenodictyon excelsum,,99,22,2
27.44976604,85.04004471,306300,3037780,Rame kholsa,Lagerstroemia parviflora,,63,17,2
27.4511167,85.04286535,306582,3037925,Rame kholsa,Michelia champaca,,28,16,1
27.44446815,85.04309083,306592,3037188,Rame kholsa,Pinus roxburghii,,79,30,4
27.44473485,85.04070397,306357,3037222,Rame kholsa,Pinus wallichiana,,60,16,3
27.44398158,85.04388208,306670,3037133,Rame kholsa,Quercus spp,,92,24,1
27.44653132,85.04086,306375,3037420,Rame kholsa,Schima wallichii,,29,16,1
27.44975869,85.04422338,306713,3037773,Rame kholsa,Shorea robusta,,87,22,4
27.44900169,85.04242454,306534,3037692,Rame kholsa,Terminalia alata,,76,25,4
27.44929949,85.0463883,306927,3037719,Rame kholsa,Trewia nudiflora,,47,29,1
27.45318507,85.04296826,306595,3038154,Rame kholsa,Tsuga spp,,93,21,1
27.44326718,85.0389115,306177,3037062,Rame kholsa,Terai spp,,37,19,2
27.44645906,85.04550765,306835,3037405,Rame kholsa,Hill spp,,63,24,4
27.44928411,85.04572797,306861,3037718,Rame kholsa,Abies spp,,77,20,1
27.4441177,85.03779775,306068,3037158,Rame kholsa,Acacia catechu,,60,21,2
27.45377575,85.04368528,306667,3038219,Rame kholsa,Adina cardifolia,,69,26,3
27.44618365,85.04229183,306516,3037380,Rame kholsa,Albizia spp,,62,20,3
27.44986067,85.04097213,306392,3037789,Rame kholsa,Abies spp,,38,26,3
27.44963352,85.04264929,306558,3037761,Rame kholsa,Acacia catechu,,59,25,3
27.44172414,85.03651846,305938,3036895,Rame kholsa,Adina cardifolia,,64,19,4
27.44308908,85.04147345,306430,3037038,Rame kholsa,Albizia spp,,34,24,3
27.44253479,85.0388235,306167,3036981,Rame kholsa,Alnus nepalensis,,14,16,1
27.44519922,85.04479413,306762,3037267,Rame kholsa,Anogeissus latifolia,,29,20,1
27.45364058,85.04088196,306390,3038208,Rame kholsa,Bombax ceiba,,43,20,3
27.43786451,85.03611325,305891,3036468,Rame kholsa,Cedrela toona,,66,27,1
27.45379182,85.04403383,306702,3038220,Rame kholsa,Dalbergia sissoo,,75,26,4
27.4450408,85.04259554,306544,3037253,Rame kholsa,Eugenia Jambolana,,94,27,1
27.4485517,85.04403124,306692,3037639,Rame kholsa,Hymenodictyon excelsum,,95,16,2
27.44902578,85.04541863,306830,3037690,Rame kholsa,Lagerstroemia parviflora,,85,15,1
27.4454134,85.04259906,306545,3037294,Rame kholsa,Michelia champaca,,33,19,4
27.44006969,85.03678867,305962,3036711,Rame kholsa,Pinus roxburghii,,48,25,4
27.45096418,85.04454728,306748,3037906,Rame kholsa,Pinus wallichiana,,14,21,3
27.45180291,85.04489457,306783,3037998,Rame kholsa,Quercus spp,,30,29,1
27.44448716,85.03765477,306055,3037199,Rame kholsa,Schima wallichii,,24,28,3
27.44802633,85.03796945,306092,3037591,Rame kholsa,Shorea robusta,,49,21,2
27.45310549,85.04265609,306564,3038146,Rame kholsa,Terminalia alata,,12,30,3
27.44985162,85.04344406,306637,3037784,Rame kholsa,Trewia nudiflora,,33,17,3
27.45348332,85.04072989,306375,3038191,Rame kholsa,Tsuga spp,,21,28,2
27.44416648,85.04513242,306794,3037152,Rame kholsa,Terai spp,,83,24,3
27.44674151,85.03869949,306162,3037447,Rame kholsa,Hill spp,,85,16,4
27.43905815,85.0368461,305965,3036599,Rame kholsa,Abies spp,,40,18,2
27.4489948,85.03843056,306139,3037697,Rame kholsa,Acacia catechu,,87,19,1
27.44689709,85.03739345,306033,3037466,Rame kholsa,Adina cardifolia,,47,23,4
27.44370878,85.04213804,306497,3037106,Rame kholsa,Albizia spp,,88,16,4
27.44389521,85.03840621,306128,3037132,Rame kholsa,Alnus nepalensis,,18,17,2
27.45317833,85.04474405,306771,3038151,Rame kholsa,Anogeissus latifolia,,47,26,2
27.44516261,85.03717226,306008,3037275,Rame kholsa,Bombax ceiba,,86,24,1
27.43892159,85.0362708,305908,3036584,Rame kholsa,Cedrela toona,,71,23,1
27.44861803,85.03934539,306229,3037654,Rame kholsa,Dalbergia sissoo,,36,22,3
27.45168728,85.04347992,306643,3037988,Rame kholsa,Eugenia Jambolana,,66,22,3
27.44460406,85.04345949,306629,3037203,Rame kholsa,Hymenodictyon excelsum,,37,19,1
27.45013003,85.04582523,306872,3037811,Rame kholsa,Lagerstroemia parviflora,,18,17,1
27.44458205,85.04597236,306877,3037197,Rame kholsa,Michelia champaca,,87,29,4
27.44372956,85.04120326,306404,3037109,Rame kholsa,Pinus roxburghii,,65,21,1
27.43981174,85.03705958,305988,3036682,Rame kholsa,Pinus wallichiana,,15,19,4
27.44826845,85.04070907,306363,3037613,Rame kholsa,Quercus spp,,94,30,3
27.44628575,85.04125637,306414,3037393,Rame kholsa,Schima wallichii,,61,19,3
27.45189424,85.04206832,306504,3038013,Rame kholsa,Shorea robusta,,85,27,1
27.44236311,85.03980384,306264,3036960,Rame kholsa,Terminalia alata,,89,24,3
27.45585235,85.04213848,306518,3038451,Rame kholsa,Trewia nudiflora,,58,30,1
27.44908921,85.0462928,306917,3037695,Rame kholsa,Tsuga spp,,99,23,3
27.43818833,85.03612309,305892,3036503,Rame kholsa,Terai spp,,57,30,1
27.44725795,85.04608202,306893,3037493,Rame kholsa,Hill spp,,40,21,4
27.44959694,85.0457643,306865,3037753,Rame kholsa,Abies spp,,49,23,2
27.44626955,85.0460923,306892,3037383,Rame kholsa,Acacia catechu,,49,16,4
27.44892609,85.04664333,306951,3037677,Rame kholsa,Adina cardifolia,,31,20,1
27.44977315,85.03977579,306274,3037781,Rame kholsa,Albizia spp,,37,20,1
27.45452993,85.04375418,306675,3038302,Rame kholsa,Alnus nepalensis,,32,19,4
27.44656562,85.04621154,306904,3037416,Rame kholsa,Anogeissus latifolia,,81,29,4
27.44933778,85.04212518,306505,3037729,Rame kholsa,Bombax ceiba,,63,17,4
27.44881456,85.04641631,306929,3037665,Rame kholsa,Cedrela toona,,92,25,1
27.44559161,85.03888383,306178,3037319,Rame kholsa,Abies spp,,20,27,4
27.44433853,85.03792511,306081,3037182,Rame kholsa,Acacia catechu,,74,17,4
27.43833409,85.03659015,305939,3036519,Rame kholsa,Adina cardifolia,,63,16,2
27.4486,85.04652179,306939,3037641,Rame kholsa,Albizia spp,,93,26,3
27.44934397,85.04015896,306311,3037733,Rame kholsa,Alnus nepalensis,,100,22,1
27.45087914,85.04396541,306690,3037897,Rame kholsa,Anogeissus latifolia,,52,25,4
27.44568574,85.03965484,306255,3037329,Rame kholsa,Bombax ceiba,,69,21,4
27.4447443,85.04226331,306511,3037220,Rame kholsa,Cedrela toona,,49,17,2
27.4461842,85.03986095,306276,3037384,Rame kholsa,Dalbergia sissoo,,87,19,1
27.45358539,85.04200217,306501,3038200,Rame kholsa,Eugenia Jambolana,,24,16,4
27.4409602,85.03758242,306042,3036808,Rame kholsa,Hymenodictyon excelsum,,67,24,4
27.44807854,85.04258026,306548,3037589,Rame kholsa,Lagerstroemia parviflora,,87,26,1
27.44722578,85.03877868,306171,3037501,Rame kholsa,Michelia champaca,,30,27,2
27.44933992,85.04257425,306550,3037729,Rame kholsa,Pinus roxburghii,,93,15,4
27.44732779,85.0434557,306633,3037505,Rame kholsa,Pinus wallichiana,,13,26,3
27.44358691,85.04667465,306945,3037085,Rame kholsa,Quercus spp,,48,17,4
27.44363615,85.04237102,306520,3037097,Rame kholsa,Schima wallichii,,71,17,2
27.44532813,85.03881738,306171,3037290,Rame kholsa,Shorea robusta,,11,23,1
27.44809976,85.04560344,306847,3037587,Rame kholsa,Terminalia alata,,95,26,2
27.44969001,85.03955367,306252,3037772,Rame kholsa,Trewia nudiflora,,22,24,4
27.45308167,85.04382182,306680,3038142,Rame kholsa,Tsuga spp,,87,17,4
27.44996878,85.04349718,306642,3037797,Rame kholsa,Terai spp,,49,29,3
27.44941607,85.04102908,306397,3037740,Rame kholsa,Hill spp,,50,20,4
27.45038793,85.04590783,306881,3037840,Rame kholsa,Abies spp,,39,20,3
27.44798066,85.04272623,306562,3037578,Rame kholsa,Acacia catechu,,95,15,4
27.44682596,85.03754604,306048,3037458,Rame kholsa,Adina cardifolia,,42,21,2
27.44622702,85.04254216,306541,3037384,Rame kholsa,Albizia spp,,43,23,1
27.43910802,85.0364651,305928,3036605,Rame kholsa,Alnus nepalensis,,59,22,1
27.44502348,85.03819056,306109,3037258,Rame kholsa,Anogeissus latifolia,,10,21,4
27.44833346,85.04046932,306340,3037621,Rame kholsa,Bombax ceiba,,20,29,1
27.44547429,85.04665374,306946,3037294,Rame kholsa,Cedrela toona,,56,20,1
27.45248556,85.04246642,306545,3038078,Rame kholsa,Dalbergia sissoo,,95,22,4
27.44511263,85.04589444,306871,3037255,Rame kholsa,Eugenia Jambolana,,81,19,1
27.43725001,85.03629431,305908,3036399,Rame kholsa,Hymenodictyon excelsum,,22,28,3
27.44515824,85.03734016,306025,3037274,Rame kholsa,Lagerstroemia parviflora,,92,27,1
27.44597942,85.04778819,307059,3037349,Rame kholsa,Michelia champaca,,83,15,2
27.44938485,85.04274429,306567,3037734,Rame kholsa,Pinus roxburghii,,16,19,3
27.44342,85.03853532,306140,3037079,Rame kholsa,Pinus wallichiana,,18,15,1
27.45347057,85.04147641,306448,3038188,Rame kholsa,Quercus spp,,35,21,4
27.44025883,85.03667315,305950,3036732,Rame kholsa,Schima wallichii,,50,25,2
27.45563203,85.04248378,306552,3038426,Rame kholsa,Shorea robusta,,88,19,3
27.44465605,85.04545228,306826,3037206,Rame kholsa,Terminalia alata,,28,17,2
27.45231555,85.04469296,306764,3038055,Rame kholsa,Trewia nudiflora,,71,30,2
27.44433544,85.04477929,306759,3037171,Rame kholsa,Tsuga spp,,58,17,1
27.44752864,85.04351457,306639,3037527,Rame kholsa,Terai spp,,37,17,2
27.44413418,85.03760117,306049,3037160,Rame kholsa,Hill spp,,92,30,2
27.44319426,85.03920038,306205,3037053,Rame kholsa,Abies spp,,26,18,1
27.44706008,85.04624078,306908,3037471,Rame kholsa,Acacia catechu,,50,30,4
27.44934932,85.03954683,306250,3037735,Rame kholsa,Adina cardifolia,,30,16,3
27.44865545,85.0447943,306768,3037650,Rame kholsa,Albizia spp,,90,19,2
27.44390663,85.04082563,306367,3037130,Rame kholsa,Alnus nepalensis,,90,28,1
27.44852343,85.04767886,307053,3037631,Rame kholsa,Anogeissus latifolia,,51,29,1
27.44509317,85.04152498,306439,3037260,Rame kholsa,Bombax ceiba,,93,15,1
27.44955234,85.03875235,306172,3037758,Rame kholsa,Cedrela toona,,72,27,2
27.4443683,85.03956305,306243,3037183,Rame kholsa,Abies spp,,66,20,4
27.44977621,85.04588777,306878,3037772,Rame kholsa,Acacia catechu,,61,22,3
27.4509461,85.03988945,306287,3037911,Rame kholsa,Adina cardifolia,,41,20,2
27.45043846,85.04080245,306376,3037853,Rame kholsa,Albizia spp,,34,20,1
27.44472838,85.04208871,306494,3037219,Rame kholsa,Alnus nepalensis,,15,25,3
27.44901292,85.03828058,306125,3037699,Rame kholsa,Anogeissus latifolia,,66,17,4
